date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,final_score,strategic_score,lgbm_component,is_top20
2026-03-19,Client,2026-03-19 07:12:00,Naver News,http://www.newsmp.com/news/articleView.html?idxno=252213,아길러스ㆍ옵신비ㆍ베솜니ㆍ바다넴ㆍ암부트라 급여기준 신설,"미허가 긴급도입 의약품인 악성고열증 치료제 아길러스와 얀센의 폐동맥 고혈압 복합제 옵신비, 아스텔라스의 전립선비대증 치료제 베솜니의 급여 기준이 신설된다.메디슨파마의 트랜스티레틴 가족성 아밀로이드성 다발신경병증 치료제 암부트라와 타나베파마의 증후성 빈혈 치료제 바다넴의 급여 기준도 신설된다.기존 등재 품목 중 JW중외제약의 악템라와 셀트리온의 앱토즈마 등 토실리주맙 제제는 사이토카인방출증후군(CRS) 관련 급여 기준이 확대된다.보건복지부는 19일, 이와 같은 내용을 담은 ‘요양급여의 적용기준 및 방법에 관한 세부사항(약.","[의약뉴스] 미허가 긴급도입 의약품인 악성고열증 치료제 아길러스와 얀센의 폐동맥 고혈압 복합제 옵신비, 아스텔라스의 전립선비대증 치료제 베솜니의 급여 기준이 신설된다.메디슨파마의 트랜스티레틴 가족성 아밀로이드성 다발신경병증 치료제 암부트라와 타나베파마의 증후성 빈혈 치료제 바다넴의 급여 기준도 신설된다.기존 등재 품목 중 JW중외제약의 악템라와 셀트리온의 앱토즈마 등 토실리주맙 제제는 사이토카인방출증후군(CRS) 관련 급여 기준이 확대된다.보건복지부는 19일, 이와 같은 내용을 담은 ‘요양급여의 적용기준 및 방법에 관한 세부사항(약",local,10,아스텔라스,,,0,,10.0,10.0,10,False
2026-03-19,BD,2026-03-20 06:02:00,Naver News,https://www.dailypharm.com/user/news/336675?REFERER=NP,[데일리팜][기자의 눈] GMP 처분 수정이 약가개편에 남긴 질문,국회와 정부가 의약품 GMP(제조‧품질관리기준) 적합 판정 ‘원스트라이크 아웃’ 제도를 전면 개선키로 했다. GMP 위반에 ‘지정 취소’라는 무관용 철퇴를 내리는 제도를 도입한 지 4년 만이다. 이번 개정안은 ‘효력 정지’ 처분을 추가하는 내용을 담고 있다. 즉시 취소 이전에 중간 단계 처분을 신설하는 방식이다. 2022년 12월 약사법 개정으로 도입된 원스트라이크 아웃 제도는 반복적 허….,국회와 정부가 의약품 GMP(제조‧품질관리기준) 적합 판정 ‘원스트라이크 아웃’ 제도를 전면 개선키로 했다. GMP 위반에 ‘지정 취소’라는 무관용 철퇴를 내리는 제도를 도입한 지 4년 만이다. 이번 개정안은 ‘효력 정지’ 처분을 추가하는 내용을 담고 있다. 즉시 취소 이전에 중간 단계 처분을 신설하는 방식이다. 2022년 12월 약사법 개정으로 도입된 원스트라이크 아웃 제도는 반복적 허…,local,10,제네릭,,,0,,10.0,10.0,10,False
2026-03-19,BD,2026-03-16 16:56:00,Naver News,https://www.jeonmae.co.kr/news/articleView.html?idxno=1236990,"[PICK! 이 안건] 전진숙 등 10인 ""의약품 판촉영업자 신고 시 신고요건 증빙할 수 있는 서류 제출해야""","더불어민주당 전진숙 의원 등 10인이 '약사법 일부개정법률안'을 제안했다.전 의원 등은 제안이유에 대해 ""현행법령은 의약품 판촉영업자 신고 시 영업소의 소재지가 있을 것을 신고 요건으로 규정하고 있다""고 언급했다. 그런데 ""현행법령에서는 영업소가 있음을 확인할 수 있는 서류를 제출할 것을 요구하고 있지 않아 영업소가 없음에도 불구하고 의약품 판촉영업자로 활동하는 자가 늘어나고 있다""고 말했다.이에 ""의약품 판촉영업자의 신고를 할 때에 신고 요건을 만족하는 것을 증빙할 수 있는 서류를 제출하도록 함으로써 의약품 유통의 투명성을 제고하.","더불어민주당 전진숙 의원 등 10인이 '약사법 일부개정법률안'을 제안했다.전 의원 등은 제안이유에 대해 ""현행법령은 의약품 판촉영업자 신고 시 영업소의 소재지가 있을 것을 신고 요건으로 규정하고 있다""고 언급했다. 그런데 ""현행법령에서는 영업소가 있음을 확인할 수 있는 서류를 제출할 것을 요구하고 있지 않아 영업소가 없음에도 불구하고 의약품 판촉영업자로 활동하는 자가 늘어나고 있다""고 말했다.이에 ""의약품 판촉영업자의 신고를 할 때에 신고 요건을 만족하는 것을 증빙할 수 있는 서류를 제출하도록 함으로써 의약품 유통의 투명성을 제고하",local,10,판촉영업자,,,0,,10.0,10.0,10,False
2026-03-19,BD,2026-03-19 15:00:00,Naver News,http://www.enewstoday.co.kr/news/articleView.html?idxno=2408113,“K바이오 도약?” 발목 잡는 ‘약가’···‘재정 칸막이’에 갇힌 혁신 생태계,"정부가 제네릭 약가를 오리지널 대비 40%대로 낮추고 신속등재·사후평가 체계를 도입하는 약가 개편에 착수하면서 제약산업 전반이 정부와 업계 간 충돌 국면에 들어섰다. 표면상 쟁점은 약가 인하지만, 본질은 건강보험 재정과 산업 투자 기능이 분리된 ‘재정 칸막.","[이뉴스투데이 김진영 기자] 정부가 제네릭 약가를 오리지널 대비 40%대로 낮추고 신속등재·사후평가 체계를 도입하는 약가 개편에 착수하면서 제약산업 전반이 정부와 업계 간 충돌 국면에 들어섰다. 표면상 쟁점은 약가 인하지만, 본질은 건강보험 재정과 산업 투자 기능이 분리된 ‘재정 칸막",local,10,약가,,,0,,10.0,10.0,10,False
2026-03-19,Client,2026-03-17 17:14:00,Naver News,http://www.newsmp.com/news/articleView.html?idxno=252178,"삼진제약, 신임 마케팅 실장으로 이예진 상무이사 영입 外","◇삼진제약, 신임 마케팅 실장으로 이예진 상무이사 영입삼진제약은 신임 마케팅 실장으로 이예진(전 안텐진 코리아 영업ㆍ마케팅) 상무를 영입했다고 밝혔다.사측에 따르면, 이예진 상무는 20여년간 여러 글로벌 제약사에서 마케팅ㆍ영업ㆍ마켓 액세스(Market Access, MA)를 총괄하며 혈액암, 고형암, 희귀질환 분야에서 신제품 급여 등재 및 런칭을 수행 한 베테랑 전문가다. 이 상무는 중앙대학교 약학대학을 졸업한 후 한국얀센에서 MR, PM, MA 등 주요 보직을 거치며 매출 성장을 견인했다. 바이엘 본사 인증 트레이닝 매니저(Tra.","◇삼진제약, 신임 마케팅 실장으로 이예진 상무이사 영입삼진제약은 신임 마케팅 실장으로 이예진(전 안텐진 코리아 영업ㆍ마케팅) 상무를 영입했다고 밝혔다.사측에 따르면, 이예진 상무는 20여년간 여러 글로벌 제약사에서 마케팅ㆍ영업ㆍ마켓 액세스(Market Access, MA)를 총괄하며 혈액암, 고형암, 희귀질환 분야에서 신제품 급여 등재 및 런칭을 수행 한 베테랑 전문가다. 이 상무는 중앙대학교 약학대학을 졸업한 후 한국얀센에서 MR, PM, MA 등 주요 보직을 거치며 매출 성장을 견인했다. 바이엘 본사 인증 트레이닝 매니저(Tra",local,10,안텐진,,,0,,10.0,10.0,10,False
2026-03-19,BD,2026-03-19 10:22:00,Naver News,https://www.medipana.com/news/articleView.html?idxno=408464,"지리페–애보트 래피드 진단, '아피니온' 파트너십 체결 - 메디파나뉴스",의약품 전문 영업마케팅기업 ㈜지리페(GLife)가 글로벌 체외진단 기업 애보트 래피드 진단과 POCT 장비 아피니온(Afinion)에 대한 파트너십을 체결하고 국.,의약품 전문 영업마케팅기업 ㈜지리페(GLife)가 글로벌 체외진단 기업 애보트 래피드 진단과 POCT 장비 아피니온(Afinion)에 대한 파트너십을 체결하고 국,local,10,애보트,,,0,,10.0,10.0,10,False
2026-03-19,Client,2026-03-17 18:10:00,Naver News,https://www.mk.co.kr/article/11990594,"한국머크, K바이오와 ‘게임 체인저’ 만들 준비 마쳤죠 - 매일경제",‘환자 위한 혁신’ 선봉에 선 358년 된 세계最古 제약사 한국을 핵심 파트너로 낙점.,[크리스토프 하만 한국머크 대표  야팅 레이 글로벌 디렉터 인터뷰] ‘환자 위한 혁신’ 선봉에 선 358년 된 세계最古 제약사 한국을 핵심 파트너로 낙점,local,10,머크,,,0,,10.0,10.0,10,False
2026-03-19,BD,2026-03-20 06:14:00,Naver News,https://biz.chosun.com/science-chosun/bio/2026/03/20/JHFAYXHY3VDGJNIPNLCJUPHNXE/?utm_source=naver&utm_medium=original&utm_campaign=biz,[인터뷰] 뇌에 칩 심는 머스크? 스페인은 ‘전자 모자’로 뇌 질환 정복 나섰다,인터뷰 뇌에 칩 심는 머스크 스페인은 전자 모자로 뇌 질환 정복 나섰다 세계 최초 비침습 간질 치료제 도전 ADHD·자폐·알츠하이머로 적응증 확대 韓 식약처 패스트트랙 적극 검토.,인터뷰 뇌에 칩 심는 머스크 스페인은 전자 모자로 뇌 질환 정복 나섰다 세계 최초 비침습 간질 치료제 도전 ADHD·자폐·알츠하이머로 적응증 확대 韓 식약처 패스트트랙 적극 검토,local,10,파트너십,,,0,,10.0,10.0,10,False
2026-03-19,BD,2026-03-16 06:30:00,Naver News,https://www.viva100.com/article/20260315500398,"‘원가 상승에 약가 인하’⋯ 민·관 공동연구 승부수, 제네릭 약가 갈등 풀리나","국내 제약업계가 약가 영향 분석과 유통질서 확립, 제약 산업 선진화 방안 등 3대 사안에 대한 민·관 공동연구 착수를 정부에 제안했다. 제네릭 의약품(복제약) 약가 인하 정책을 둘러싼 갈등이 이어지는 가운데 업계의 이번 제안이 향후 변수가 될지 주목된다.","국내 제약업계가 약가 영향 분석과 유통질서 확립, 제약 산업 선진화 방안 등 3대 사안에 대한 민·관 공동연구 착수를 정부에 제안했다. 제네릭 의약품(복제약) 약가 인하 정책을 둘러싼 갈등이 이어지는 가운데 업계의 이번 제안이 향후 변수가 될지 주목된다. 15일 관련",local,10,판촉영업자,,,0,,10.0,10.0,10,False
2026-03-19,Client,2026-03-17 15:32:00,Naver News,https://www.g-enews.com/view.php?ud=202603171110086029b065b72042_1,"삼진제약, 신임 마케팅 실장 ‘이예진 상무’ 영입 - 글로벌이코노믹",삼진제약이 글로벌 제약사에서 마케팅·영업·마켓 액서스를 총괄해 온 항암 및 희귀질환 치료제 분야 전문가를 영입하며 마케팅 조직 강화에 나섰다.17일 삼진제약에 따르면 혈액암·고형암·희귀질환 신제품 급여 등재와 성공적인 런칭을 이끈 이예진 상무를 신임 마케팅 실장으로 영입했다.이 신임 상.,삼진제약이 글로벌 제약사에서 마케팅·영업·마켓 액서스를 총괄해 온 항암 및 희귀질환 치료제 분야 전문가를 영입하며 마케팅 조직 강화에 나섰다.17일 삼진제약에 따르면 혈액암·고형암·희귀질환 신제품 급여 등재와 성공적인 런칭을 이끈 이예진 상무를 신임 마케팅 실장으로 영입했다.이 신임 상,local,10,안텐진,,,0,,10.0,10.0,10,False
2026-03-19,Distribution,2026-03-17 15:50:00,Naver News,https://www.goodkyung.com/news/articleView.html?idxno=284589,"CJ제일제당, 인니서 킴벌리클락 고위급과 회동…글로벌 PHA사업 확대 - 굿모닝경제",CJ제일제당의 생분해성 바이오 소재 '폴리하이드록시알카노에이트(PHA)' 사업 자회사 CJ바이오머티리얼즈가 글로벌 사업을 본격화하고 있다. 정혁성 CJ바이오머티리.,CJ제일제당의 생분해성 바이오 소재 '폴리하이드록시알카노에이트(PHA)' 사업 자회사 CJ바이오머티리얼즈가 글로벌 사업을 본격화하고 있다. 정혁성 CJ바이오머티리,local,10,BMS,,,0,,10.0,10.0,10,False
2026-03-19,BD,2026-03-20 06:00:00,Naver News,http://www.press9.kr/news/articleView.html?idxno=73787,"[Generic Trend]한미약품, 엑스탄디 제네릭 '연질캡슐 제형' 합류","아스텔라스의 전립선암 치료제 '엑스탄디(성분명 엔잘루타마이드)'의 제네릭 시장에 도전한 한미약품이 투트랙 전략을 꺼내 들었다.식품의약품안전처는 지난 18일 한미약품의 엔잘루타마이드 성분 제제 '엔자론연질캡슐'을 허가했다.한미약품은 엑스탄디의 정제 제형에 적용되는 조성물특허에 대해 소극적 권리범위확인심판을 청구, 특허심판원으로부터 인용 심결을 받아내며 제네릭을 조기에 출시할 수 있는 조건을 확보했다.하지만 정제 제형에 앞서 연질캡슐 제형의 제네릭을 먼저 허가 받은 것으로, 한 발 앞서 동일한 전략을 내세웠던 알보젠코리아.","[프레스나인] 아스텔라스의 전립선암 치료제 '엑스탄디(성분명 엔잘루타마이드)'의 제네릭 시장에 도전한 한미약품이 투트랙 전략을 꺼내 들었다.식품의약품안전처는 지난 18일 한미약품의 엔잘루타마이드 성분 제제 '엔자론연질캡슐'을 허가했다.한미약품은 엑스탄디의 정제 제형에 적용되는 조성물특허에 대해 소극적 권리범위확인심판을 청구, 특허심판원으로부터 인용 심결을 받아내며 제네릭을 조기에 출시할 수 있는 조건을 확보했다.하지만 정제 제형에 앞서 연질캡슐 제형의 제네릭을 먼저 허가 받은 것으로, 한 발 앞서 동일한 전략을 내세웠던 알보젠코리아",local,10,급여,,,0,,10.0,10.0,10,False
2026-03-19,Distribution,2026-03-19 18:28:00,Naver News,https://www.sisaweek.com/news/articleView.html?idxno=234372,"바이오플라스틱, 어떻게 활용해야 되나","시사위크|국회=김지영 기자 지난 18일 국회의원회관 제4간담회의실에서 바이오플라스틱의 쟁점과 정책 과제를 논의하는 자리가 마련됐다.더불어민주당 박홍배 국회의원실이 주최하고 한국환경연구원(KEI)과 자원순환사회연대가 공동으로 주관한 이날 행사에는 정부 부처 및 국회 관계자, 학계, 업계, 시민사회 등 각계 전문가들이 참여했다.◇ “바이오플라스틱, 처리 체계 마련 우선”‘바이오플라스틱’이란 생분해성 플라스틱과 바이오매스 기반 플라스틱을 통칭한다. 전자는 일정한 조건에서 미생물에 의해 분해가 가능하다는 특성이 있다. 후자는 옥수수, 목재.","시사위크|국회=김지영 기자 지난 18일 국회의원회관 제4간담회의실에서 바이오플라스틱의 쟁점과 정책 과제를 논의하는 자리가 마련됐다.더불어민주당 박홍배 국회의원실이 주최하고 한국환경연구원(KEI)과 자원순환사회연대가 공동으로 주관한 이날 행사에는 정부 부처 및 국회 관계자, 학계, 업계, 시민사회 등 각계 전문가들이 참여했다.◇ “바이오플라스틱, 처리 체계 마련 우선”‘바이오플라스틱’이란 생분해성 플라스틱과 바이오매스 기반 플라스틱을 통칭한다. 전자는 일정한 조건에서 미생물에 의해 분해가 가능하다는 특성이 있다. 후자는 옥수수, 목재",local,10,CJ,,,0,,10.0,10.0,10,False
2026-03-19,BD,2026-03-19 15:05:00,Naver News,http://www.fnnews.com/news/202603191010389526,“23조 시장 잡아라” 먹는 대신 주사 맞고 뿌리고…탈모약 무한경쟁 나...,신약 개발에 오랜 시간이 소요되는 점을 감안해 라이선스(판권) 확보를 통해 상업화 전략을 택한 회사도 있다. 스프레이 제형 피나스테리드 탈모약 ‘핀쥬베스프레이’의 국내 판권은 휴온스와 보령이 나눠 갖고... ,신약 개발에 오랜 시간이 소요되는 점을 감안해 라이선스(판권) 확보를 통해 상업화 전략을 택한 회사도 있다. 스프레이 제형 피나스테리드 탈모약 ‘핀쥬베스프레이’의 국내 판권은 휴온스와 보령이 나눠 갖고... ,local,10,판권,,,0,,10.0,10.0,10,False
2026-03-19,Zuellig,2026-03-13 06:00:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3000263,일반의약품 수입 1위 품목은 타이레놀 - 의학신문,작년 국내에 가장 많이 수입된 일반의약품은 3년 연속으로 타이레놀인 것으로 나타났다.일간보사·의학신문이 한국의약품수출입협회 202.,[의학신문·일간보사=김상일 기자]작년 국내에 가장 많이 수입된 일반의약품은 3년 연속으로 타이레놀인 것으로 나타났다.일간보사·의학신문이 한국의약품수출입협회 202,local,10,라미실,,,0,1.0,10.0,10.0,10,False
2026-03-19,BD,2026-03-18 10:12:00,Naver News,https://www.hankyung.com/article/202603177183i,"지투지바이오, 삼성에피스홀딩스 계약 이후 급락한 배경은[분석+]","지투지바이오, 삼성에피스홀딩스 계약 이후 급락한 배경은[분석+], 세마글루타이드 독점 계약에 모멘텀 ‘약화’ 기관·외국인 매도…이벤트 소멸에 수급 급변 선급금·마일스톤 반환, 이례적 계약 구조 부담.","지투지바이오, 삼성에피스홀딩스 계약 이후 급락한 배경은[분석+], 세마글루타이드 독점 계약에 모멘텀 &lsquo;약화&rsquo; 기관&middot;외국인 매도&hellip;이벤트 소멸에 수급 급변 선급금&middot;마일스톤 반환, 이례적 계약 구조 부담",local,10,MSD,,,0,,10.0,10.0,10,False
2026-03-19,Client,2026-03-17 09:28:00,Naver News,https://www.monews.co.kr/news/articleView.html?idxno=410090,"""릭시아나, 개인 맞춤형 항응고 치료전략 될 것""  - 메디칼업저버","2016년 2월 출시된 다이이찌산쿄의 항응고제 릭시아나(성분명 에독사반)는 4개의 NOAC 제제 중 가장 후발주자였지만, 2019년부.","[메디칼업저버 신형주 기자] 2016년 2월 출시된 다이이찌산쿄의 항응고제 릭시아나(성분명 에독사반)는 4개의 NOAC 제제 중 가장 후발주자였지만, 2019년부",local,10,다이이찌산쿄,,,0,,10.0,10.0,10,False
2026-03-19,Client,2026-03-18 09:04:00,Naver News,https://news.dealsitetv.com/articles/167013,"[제약+] 삼진제약, 신임 마케팅 실장에 이예진 상무이사 영입 外","중앙대학교 약학대학을 졸업하고 한국얀센, 바이엘, 안텐진코리아 등을 거쳤다. 삼진제약은 이 상무의 보건의료 정책 이해도와 약가·급여 전략 수립 경험이 향후 마케팅 전략 고도화에 기여할 것으로 기대하고... ","중앙대학교 약학대학을 졸업하고 한국얀센, 바이엘, 안텐진코리아 등을 거쳤다. 삼진제약은 이 상무의 보건의료 정책 이해도와 약가·급여 전략 수립 경험이 향후 마케팅 전략 고도화에 기여할 것으로 기대하고... ",local,10,바이엘,,,0,,10.0,10.0,10,False
2026-03-19,BD,2026-03-20 06:00:00,Naver News,https://www.sedaily.com/article/20021566?ref=naver,동성제약 회생안 법원 강제 인가 촉각…태광 M&A 불씨 살아날까,법원이 동성제약 관리인이 신청한 회생계획안 강제인가에 대해 심사에 착수했다. 이르면 다음주 중 결과가 나올 것으로 관측되는 가운데 법원의 결정으로 회생 불씨가 되살아날지 관심이 쏠리고 있다. 19일 투자은행(IB)·산업계에 따르면 전날 서울회생법원에서 열린 관계인집회.,법원이 동성제약 관리인이 신청한 회생계획안 강제인가에 대해 심사에 착수했다. 이르면 다음주 중 결과가 나올 것으로 관측되는 가운데 법원의 결정으로 회생 불씨가 되살아날지 관심이 쏠리고 있다. 19일 투자은행(IB)·산업계에 따르면 전날 서울회생법원에서 열린 관계인집회,local,10,M&A,,,0,,9.6,9.0,10,False
2026-03-19,BD,2026-03-19 20:30:00,Naver News,http://www.cctimes.kr/news/articleView.html?idxno=897402,파킨슨병 치료 가속 … K-신약 신화 쓴다,"바이오 창업 허브 역할이 기대되는 충북 오송 카이스트 `이노랩스(INNOLabs)'가 지난해 문을 열었다. 오송첨단의료산업진흥재단 내 바이오헬스 혁신창업 기술상용화센터에 위치한 `이노랩스'엔 기술력을 갖춘 잠재력있는 기업들이 속속 입주하고 있다.대표적인 입주기업이 ㈜HLB뉴로토브(대표 김대수 카이스트 교수)이다.HLB뉴로토브는 뇌신경질환 치료제를 개발하는 기업으로, 파킨슨병, 전증, 근긴장이상증 치료제를 개발했다. 회사는 2030년까지 세계 10대 뇌신경계 질환치료제 개발 기업으로 성장을 목표로 하고 있.","[충청타임즈] 바이오 창업 허브 역할이 기대되는 충북 오송 카이스트 `이노랩스(INNOLabs)&#39;가 지난해 문을 열었다. 오송첨단의료산업진흥재단 내 바이오헬스 혁신창업 기술상용화센터에 위치한 `이노랩스&#39;엔 기술력을 갖춘 잠재력있는 기업들이 속속 입주하고 있다.대표적인 입주기업이 ㈜HLB뉴로토브(대표 김대수 카이스트 교수)이다.HLB뉴로토브는 뇌신경질환 치료제를 개발하는 기업으로, 파킨슨병, 전증, 근긴장이상증 치료제를 개발했다. 회사는 2030년까지 세계 10대 뇌신경계 질환치료제 개발 기업으로 성장을 목표로 하고 있",local,10,인수,,,0,,9.6,9.0,10,False
2026-03-19,BD,2026-03-20 06:00:00,Naver News,https://www.apsk.co.kr/news/articleView.html?idxno=538905,[기업 레이더] 부광약품 '3000억 클럽' 조준…유니온 품고 'CNS 초격차' 낸다 - 메디팜스투데이,부광약품이 공격적인 M&A와 신약 마케팅을 앞세워 '매출 3000억 시대'를 향한 쾌속 질주를 시작했다. 부광약품은 2025년 매출 2007억 원을 기록한 데 이.,부광약품이 공격적인 M&A와 신약 마케팅을 앞세워 '매출 3000억 시대'를 향한 쾌속 질주를 시작했다. 부광약품은 2025년 매출 2007억 원을 기록한 데 이,local,10,라이선스,,,0,,9.6,9.0,10,False
2026-03-19,BD,2026-03-20 06:02:00,Naver News,https://www.kukinews.com/article/view/kuk202603190175,동성제약 회생계획안 부결…법원 강제인가 여부 촉각,동성제약의 회생계획안이 관계인 집회의 문턱을 넘지 못하면서 최종 부결됐다. 동성제약의 운명이 법원의 강제인가 여부에 따라 갈릴 전망이다.,동성제약의 회생계획안이 관계인 집회의 문턱을 넘지 못하면서 최종 부결됐다. 동성제약의 운명이 법원의 강제인가 여부에 따라 갈릴 전망이다.  19일,local,10,M&A,,,0,,9.6,9.0,10,False
2026-03-19,BD,2026-03-20 06:04:00,Naver News,https://www.monews.co.kr/news/articleView.html?idxno=410215,"""R&D 리스크는 줄이고 기술은 선점"" VC 전략 가속하는 제약사들 - 메디칼업저버",국내 전통 제약사들이 신약 개발의 패러다임을 자체 개발에서 투자 주도형 오픈 이노베이션으로 빠르게 전환하고 있다. 벤처캐피탈(VC)을.,[메디칼업저버 김지예 기자] 국내 전통 제약사들이 신약 개발의 패러다임을 자체 개발에서 투자 주도형 오픈 이노베이션으로 빠르게 전환하고 있다. 벤처캐피탈(VC)을,local,10,M&A,,,0,,9.6,9.0,10,False
2026-03-19,Client,2026-03-17 17:02:00,Naver News,http://www.whitepaper.co.kr/news/articleView.html?idxno=259630,"삼진제약, 이예진 상무 마케팅 실장 영입","삼진제약이 글로벌 제약사 출신 마케팅 전문가 이예진 상무를 신임 마케팅 실장으로 영입했다.삼진제약은 혈액암과 고형암, 희귀질환 분야에서 신제품 급여 등재와 출시를 주도해 온 이예진 상무를 마케팅 실장으로 선임했다고 17일 밝혔다.이예진 상무는 중앙대학교 약학대학을 졸업하고 한국얀센에서 MR과 PM을 거쳐 마켓 액세스(MA) 업무를 담당하며 건강보험 등재와 약가 책정 전략을 수립·실행해 매출 성장에 기여했다. 신약의 시장 진입 과정 전반을 관리한 경험을 보유하고 있다.또한 바이엘 본사 인증 트레이닝 매니저.","[화이트페이퍼=김혜인 기자] 삼진제약이 글로벌 제약사 출신 마케팅 전문가 이예진 상무를 신임 마케팅 실장으로 영입했다.삼진제약은 혈액암과 고형암, 희귀질환 분야에서 신제품 급여 등재와 출시를 주도해 온 이예진 상무를 마케팅 실장으로 선임했다고 17일 밝혔다.이예진 상무는 중앙대학교 약학대학을 졸업하고 한국얀센에서 MR과 PM을 거쳐 마켓 액세스(MA) 업무를 담당하며 건강보험 등재와 약가 책정 전략을 수립·실행해 매출 성장에 기여했다. 신약의 시장 진입 과정 전반을 관리한 경험을 보유하고 있다.또한 바이엘 본사 인증 트레이닝 매니저",local,10,안텐진,,,0,,9.2,8.0,10,False
2026-03-19,BD,2026-03-18 17:03:00,Naver News,https://www.nocutnews.co.kr/news/6487194?utm_source=naver&utm_medium=article&utm_campaign=20260318050207,"삼성바이오, 바이오시밀러 최강자 '산도스'와 협업 확대","삼성바이오에피스는 ""스위스 소재 글로벌 제약사 '산도스(Sandoz)'와 바이오시밀러 후속 파이프라인 개발 및 판매에 대한 파트너십 계약을 체결했다""고 18일 밝혔다.","삼성바이오에피스는 ""스위스 소재 글로벌 제약사 '산도스(Sandoz)'와 바이오시밀러 후속 파이프라인 개발 및 판매에 대한 파트너십 계약을 체결했다""고 18일 밝혔다.",local,10,노바티스,,,0,,9.2,8.0,10,False
2026-03-19,BD,2026-03-20 05:36:00,Naver News,http://www.medisobizanews.com/news/articleView.html?idxno=136062,현대약품 ‘디엠듀오’ 독주 비상 … 우판권 6개사 “출시 밀어부쳐”,"현대약품이 지난해 야심 차게 출시한 치매 복합제 ‘디엠듀오(도네페질ㆍ메만틴)’가 거센 도전 직면에 처했다. 특허 장벽을 넘어 우선판매품목허가권(우판권)을 획득한 제약사 6곳이 오는 5월 제네릭 출시를 목표로 막바지 준비에 돌입했기 때문이다.20일 제약업계에 따르면 신일제약, 구주제약, 동국제약, 삼진제약, 마더스제약, 삼일제약 등 6개사가 자사 제네릭 제품의 시장 진입을 위해 현재 건강보험 급여 등재 절차를 진행 중인 것으로 확인됐다.해당 제품은 ▲도네빅사(신일제약) ▲구주도네페질메만틴(구주제약) ▲아리만틴(동국제약) ▲뉴토인듀오(.","현대약품이 지난해 야심 차게 출시한 치매 복합제 ‘디엠듀오(도네페질ㆍ메만틴)’가 거센 도전 직면에 처했다. 특허 장벽을 넘어 우선판매품목허가권(우판권)을 획득한 제약사 6곳이 오는 5월 제네릭 출시를 목표로 막바지 준비에 돌입했기 때문이다.20일 제약업계에 따르면 신일제약, 구주제약, 동국제약, 삼진제약, 마더스제약, 삼일제약 등 6개사가 자사 제네릭 제품의 시장 진입을 위해 현재 건강보험 급여 등재 절차를 진행 중인 것으로 확인됐다.해당 제품은 ▲도네빅사(신일제약) ▲구주도네페질메만틴(구주제약) ▲아리만틴(동국제약) ▲뉴토인듀오(",local,10,출시,,,0,,9.2,8.0,10,False
2026-03-19,Client,2026-03-17 17:44:00,Naver News,https://biz.chosun.com/science-chosun/bio/2026/03/17/J5KJKJWGUFH5TPJG52SZDJLUU4/?utm_source=naver&utm_medium=original&utm_campaign=biz,"삼진제약, 글로벌 제약사 출신 이예진 상무 영입…마케팅 역량 강화","최근까지 안텐진 코리아에서 제품 상업화 총괄을 맡아 영업, 마케팅, 허가 조직을 총괄했다. 실제임상근거(RWD)와 경제성 평가를 기반으로 신제품 급여 등재를 추진하고 시장 안착을 이끌었다. 삼진제약은 이 상무가 약가... ","최근까지 안텐진 코리아에서 제품 상업화 총괄을 맡아 영업, 마케팅, 허가 조직을 총괄했다. 실제임상근거(RWD)와 경제성 평가를 기반으로 신제품 급여 등재를 추진하고 시장 안착을 이끌었다. 삼진제약은 이 상무가 약가... ",local,10,안텐진,,,0,,9.2,8.0,10,False
2026-03-19,BD,2026-03-18 15:58:00,Naver News,https://www.medicopharma.co.kr/news/articleView.html?idxno=67451,"지투지바이오, 왜 글로벌 제약사 대신 삼성인가?…“cGMP 노하우와 독점권 유연성 확보”","지투지가 세마글루타이드 장기지속형 제제 개발 파트너로 글로벌 제약사가 아닌 삼성을 택한 배경에 관심이 쏠린다. 특허만료 전 임상 일정이 촉박한 상황에서 양산 수준 cGMP 생산체계 구축을 서둘러야 했고, 세마글루타이드 단독요법 외 병용요법 협상 여지도 남.","[메디코파마뉴스=정재노 기자] 지투지가 세마글루타이드 장기지속형 제제 개발 파트너로 글로벌 제약사가 아닌 삼성을 택한 배경에 관심이 쏠린다. 특허만료 전 임상 일정이 촉박한 상황에서 양산 수준 cGMP 생산체계 구축을 서둘러야 했고, 세마글루타이드 단독요법 외 병용요법 협상 여지도 남",local,10,특허만료,,,0,,9.2,8.0,10,False
